id_factura,id_proveedor,monto_usd,area_interna,fecha,articulos
FAC-06830,PROV-0109,"1193,18",Finanzas,14/2/2025,SKU-6237
FAC-06840,PROV-0225,"1405,71",Finanzas,2/1/2025,SKU-1228
FAC-06851,PROV-0502,"13524,91",Finanzas,31/12/2025,SKU-4182
FAC-06859,PROV-0639,"7243,32",Finanzas,20/6/2025,SKU-6692
FAC-06860,PROV-0229,"14575,71",Finanzas,21/7/2025,SKU-5496
FAC-06867,PROV-0321,"10226,9",Finanzas,28/6/2025,SKU-8640
FAC-06869,PROV-0975,"7421,66",Finanzas,8/5/2025,SKU-9299
FAC-06871,PROV-0242,"1358,59",Finanzas,14/11/2025,SKU-8565
FAC-06874,PROV-0189,"3476,17",Finanzas,13/2/2025,SKU-6174
FAC-06884,PROV-0122,"11325,03",Finanzas,22/6/2025,SKU-4334
FAC-06889,PROV-0700,"6785,33",Finanzas,20/11/2025,SKU-1733
FAC-06890,PROV-0836,"1264,69",Finanzas,5/6/2025,SKU-1304
FAC-06891,PROV-0540,"11290,34",Finanzas,4/2/2025,SKU-3482
FAC-06902,PROV-0062,"8298,97",Finanzas,12/6/2025,SKU-4119
FAC-06906,PROV-0467,"12444,92",Finanzas,22/7/2025,SKU-4256
FAC-06925,PROV-0328,"6782,65",Finanzas,5/4/2025,SKU-1870
FAC-06928,PROV-0927,"3900,53",Finanzas,27/8/2025,SKU-1527
FAC-06942,PROV-0476,"2546,32",Finanzas,13/2/2025,SKU-8059
FAC-06943,PROV-0507,"1242,18",Finanzas,22/7/2025,SKU-8908
FAC-06947,PROV-0505,"12049,17",Finanzas,5/5/2025,SKU-1356
FAC-06949,PROV-0799,"4832,46",Finanzas,23/1/2025,SKU-5440
FAC-06960,PROV-0721,"14182,62",Finanzas,20/11/2025,SKU-9496
FAC-06969,PROV-0993,"14423,11",Finanzas,17/11/2025,SKU-5570
FAC-06972,PROV-0158,"4113,46",Finanzas,30/4/2025,SKU-1392
FAC-06992,PROV-0767,"1922,12",Finanzas,27/2/2025,SKU-6725
FAC-06994,PROV-0232,"7390,56",Finanzas,2/12/2025,SKU-3464
FAC-06995,PROV-0765,"11282,82",Finanzas,21/10/2025,SKU-2564
FAC-07002,PROV-0573,"10970,23",Finanzas,30/4/2025,SKU-1633
FAC-07007,PROV-0303,"2624,52",Finanzas,10/6/2025,SKU-6346
FAC-07009,PROV-0609,"11908,79",Finanzas,19/10/2025,SKU-9515
FAC-07012,PROV-0305,"6254,16",Finanzas,30/1/2025,SKU-8521
FAC-07013,PROV-0867,"11285,48",Finanzas,29/7/2025,SKU-4554
FAC-07015,PROV-0161,"5040,61",Finanzas,18/7/2025,SKU-9786
FAC-07028,PROV-0753,"14716,22",Finanzas,22/6/2025,SKU-8404
FAC-07038,PROV-0544,"2180,58",Finanzas,22/2/2025,SKU-8813
FAC-07043,PROV-0195,"6765,12",Finanzas,22/1/2025,SKU-8352
FAC-07045,PROV-0806,"11692,55",Finanzas,14/4/2025,SKU-1586
FAC-07046,PROV-0005,"4384,35",Finanzas,21/10/2025,SKU-1178
FAC-07077,PROV-0165,"7715,48",Finanzas,19/7/2025,SKU-3545
FAC-07085,PROV-0222,"7037,35",Finanzas,25/5/2025,SKU-4241
FAC-07100,PROV-0149,"8983,83",Finanzas,29/9/2025,SKU-6654
FAC-07103,PROV-0541,"6120,63",Finanzas,4/7/2025,SKU-9208
FAC-07115,PROV-0311,"293,31",Finanzas,28/1/2025,SKU-1075
FAC-07119,PROV-0205,"9675,63",Finanzas,5/7/2025,SKU-6121
FAC-07120,PROV-0494,"12947,18",Finanzas,18/4/2025,SKU-5396
FAC-07130,PROV-0501,"13728,53",Finanzas,12/7/2025,SKU-9346
FAC-07134,PROV-0458,"2899,95",Finanzas,12/8/2025,SKU-8045
FAC-07138,PROV-0012,"5178,83",Finanzas,22/6/2025,SKU-6306
FAC-07144,PROV-0423,"13384,57",Finanzas,28/7/2025,SKU-6339
FAC-07146,PROV-0149,"10663,08",Finanzas,12/1/2025,SKU-3278
FAC-07156,PROV-0411,"10045,82",Finanzas,29/8/2025,SKU-8535
FAC-07159,PROV-0858,"3331,35",Finanzas,20/10/2025,SKU-5985
FAC-07167,PROV-0510,"9276,11",Finanzas,24/2/2025,SKU-1262
FAC-07174,PROV-0761,"8230,52",Finanzas,5/8/2025,SKU-5400
FAC-07176,PROV-0383,"352,21",Finanzas,8/8/2025,SKU-9635
FAC-07177,PROV-0568,"5220,1",Finanzas,6/12/2025,SKU-9755
FAC-07178,PROV-0237,"1388,88",Finanzas,21/7/2025,SKU-4470
FAC-07185,PROV-0141,"7820,43",Finanzas,20/2/2025,SKU-6063
FAC-07189,PROV-0339,"12173,7",Finanzas,15/11/2025,SKU-2438
FAC-07194,PROV-0459,"14098,7",Finanzas,11/10/2025,SKU-3070
FAC-07206,PROV-0816,"2667,17",Finanzas,22/6/2025,SKU-6533
FAC-07207,PROV-0175,"8549,18",Finanzas,26/5/2025,SKU-3583
FAC-07214,PROV-0349,"7955,86",Finanzas,26/8/2025,SKU-4087
FAC-07215,PROV-0558,"800,37",Finanzas,25/12/2025,SKU-7637
FAC-07222,PROV-0007,"7257,96",Finanzas,16/9/2025,SKU-4498
FAC-07227,PROV-0605,"13851,36",Finanzas,18/9/2025,SKU-6098
FAC-07237,PROV-0439,"12311,11",Finanzas,21/1/2025,SKU-6403
FAC-07245,PROV-0032,"1738,67",Finanzas,16/12/2025,SKU-6708
FAC-07260,PROV-0437,"10145,93",Finanzas,5/9/2025,SKU-5332
FAC-07262,PROV-0424,"5238,48",Finanzas,13/1/2025,SKU-9015
FAC-07264,PROV-0647,"382,92",Finanzas,20/11/2025,SKU-7328
FAC-07269,PROV-0881,"7423,15",Finanzas,6/4/2025,SKU-8360
FAC-07289,PROV-0852,"10507,52",Finanzas,15/5/2025,SKU-7463
FAC-07295,PROV-0511,"4965,96",Finanzas,2/1/2025,SKU-6054
FAC-07299,PROV-0134,"9813,18",Finanzas,6/12/2025,SKU-6514
FAC-07312,PROV-0713,"8757,97",Finanzas,15/6/2025,SKU-2057
FAC-07313,PROV-0847,"13100,46",Finanzas,3/12/2025,SKU-1057
FAC-07314,PROV-0941,"7996,06",Finanzas,30/7/2025,SKU-2401
FAC-07316,PROV-0952,"6963,51",Finanzas,30/5/2025,SKU-2872
FAC-07319,PROV-0648,"13594,05",Finanzas,26/12/2025,SKU-7697
FAC-07323,PROV-0628,"14673,84",Finanzas,16/11/2025,SKU-3746
FAC-07331,PROV-0326,"4901,52",Finanzas,21/3/2025,SKU-9897
FAC-07343,PROV-0798,"10265,82",Finanzas,2/1/2025,SKU-1899
FAC-07344,PROV-0522,"8472,09",Finanzas,6/4/2025,SKU-8940
FAC-07349,PROV-0126,"6444,15",Finanzas,9/6/2025,SKU-7054
FAC-07357,PROV-0401,"10348,43",Finanzas,10/4/2025,SKU-6603
FAC-07358,PROV-0192,"8091,79",Finanzas,23/5/2025,SKU-4875
FAC-07364,PROV-0834,"4385,86",Finanzas,9/4/2025,SKU-5588
FAC-07375,PROV-0447,"6949,79",Finanzas,15/12/2025,SKU-2584
FAC-07382,PROV-0289,"986,05",Finanzas,15/4/2025,SKU-5335
FAC-07394,PROV-0914,"11051,11",Finanzas,26/6/2025,SKU-8941
FAC-07396,PROV-0637,"14055,27",Finanzas,9/1/2025,SKU-2426
FAC-07401,PROV-0622,"2478,73",Finanzas,23/7/2025,SKU-1561
FAC-07404,PROV-0563,"11789,34",Finanzas,10/11/2025,SKU-6415
FAC-07408,PROV-0438,"3886,75",Finanzas,16/12/2025,SKU-5653
FAC-07413,PROV-0287,"4127,54",Finanzas,7/12/2025,SKU-5589
FAC-07418,PROV-0221,"5888,31",Finanzas,13/3/2025,SKU-9569
FAC-07433,PROV-0057,"12789,97",Finanzas,10/11/2025,SKU-2824
FAC-07434,PROV-0562,"13559,35",Finanzas,30/7/2025,SKU-9468
FAC-07438,PROV-0334,"12970,89",Finanzas,9/3/2025,SKU-6754
FAC-07439,PROV-0456,"14877,74",Finanzas,19/1/2025,SKU-8003
FAC-07453,PROV-0677,"2547,29",Finanzas,12/7/2025,SKU-3487
FAC-07460,PROV-0691,"6721,34",Finanzas,25/12/2025,SKU-2183
FAC-07466,PROV-0848,"3663,77",Finanzas,17/11/2025,SKU-8284
FAC-07469,PROV-0495,"2668,79",Finanzas,8/11/2025,SKU-6716
FAC-07470,PROV-0634,"1880,09",Finanzas,20/2/2025,SKU-4869
FAC-07474,PROV-0886,"4040,91",Finanzas,2/6/2025,SKU-4573
FAC-07483,PROV-0671,"3507,17",Finanzas,16/2/2025,SKU-9129
FAC-07496,PROV-0455,"940,73",Finanzas,18/8/2025,SKU-6794
FAC-07498,PROV-0446,"9601,27",Finanzas,6/7/2025,SKU-8836
FAC-07509,PROV-0347,"11171,78",Finanzas,9/2/2025,SKU-6051
FAC-07512,PROV-0948,"4652,27",Finanzas,22/6/2025,SKU-7777
FAC-07519,PROV-0991,"7192,18",Finanzas,27/6/2025,SKU-5030
FAC-07523,PROV-0531,"8133,67",Finanzas,26/2/2025,SKU-8931
FAC-07528,PROV-0036,"7938,89",Finanzas,23/8/2025,SKU-8444
FAC-07532,PROV-0403,"1915,26",Finanzas,21/6/2025,SKU-6017
FAC-07548,PROV-0603,"13185,1",Finanzas,28/5/2025,SKU-6029
FAC-07565,PROV-0554,"9064,65",Finanzas,24/12/2025,SKU-2933
FAC-07567,PROV-0084,"7610,54",Finanzas,13/7/2025,SKU-4111
FAC-07577,PROV-0235,"3021,41",Finanzas,23/4/2025,SKU-8772
FAC-07581,PROV-0295,"1089,03",Finanzas,29/4/2025,SKU-4884
FAC-07582,PROV-0469,"12240,84",Finanzas,24/2/2025,SKU-8948
FAC-07586,PROV-0164,"1204,49",Finanzas,15/12/2025,SKU-3788
FAC-07594,PROV-0741,"13471,13",Finanzas,3/12/2025,SKU-2912
FAC-07607,PROV-0199,"8828,61",Finanzas,14/12/2025,SKU-8657
FAC-07610,PROV-0452,"8751,6",Finanzas,14/4/2025,SKU-2216
FAC-07611,PROV-0686,"961,02",Finanzas,24/9/2025,SKU-6722
FAC-07612,PROV-0478,"3889,75",Finanzas,20/4/2025,SKU-9822
FAC-07617,PROV-0490,"5118,68",Finanzas,18/6/2025,SKU-6713
FAC-07628,PROV-0434,"2749,92",Finanzas,11/5/2025,SKU-6407
FAC-07630,PROV-0887,"2612,38",Finanzas,29/9/2025,SKU-6482
FAC-07636,PROV-0036,"5403,13",Finanzas,16/11/2025,SKU-1308
FAC-07639,PROV-0428,"10040,8",Finanzas,17/5/2025,SKU-7615
FAC-07642,PROV-0367,"1130,04",Finanzas,28/7/2025,SKU-1831
FAC-07660,PROV-0247,"1324,18",Finanzas,4/4/2025,SKU-4305
FAC-07663,PROV-0777,"9696,22",Finanzas,3/12/2025,SKU-2514
FAC-07665,PROV-0118,"7706,67",Finanzas,26/2/2025,SKU-9964
FAC-07670,PROV-0971,"1670,05",Finanzas,22/6/2025,SKU-3155
FAC-07677,PROV-0869,"4151,09",Finanzas,2/5/2025,SKU-1931
FAC-07681,PROV-0228,1300,Finanzas,5/3/2025,SKU-5205
FAC-07688,PROV-0589,"3368,82",Finanzas,13/6/2025,SKU-2437
FAC-07690,PROV-0726,"11378,87",Finanzas,22/10/2025,SKU-5096
FAC-07694,PROV-0820,"10519,61",Finanzas,29/10/2025,SKU-8634
FAC-07697,PROV-0304,"7894,16",Finanzas,12/5/2025,SKU-4644
FAC-07698,PROV-0564,"975,82",Finanzas,22/12/2025,SKU-2935
FAC-07708,PROV-0070,"13454,79",Finanzas,16/5/2025,SKU-9544
FAC-07718,PROV-0381,"2248,97",Finanzas,25/11/2025,SKU-4946
FAC-07726,PROV-0143,"7798,66",Finanzas,5/9/2025,SKU-5368
FAC-07728,PROV-0049,"13585,08",Finanzas,24/4/2025,SKU-4088
FAC-07730,PROV-0464,"7925,09",Finanzas,10/12/2025,SKU-3607
FAC-07736,PROV-0649,"14073,12",Finanzas,9/7/2025,SKU-9061
FAC-07737,PROV-0734,"12064,34",Finanzas,9/12/2025,SKU-9338
FAC-07739,PROV-0727,"6323,6",Finanzas,30/8/2025,SKU-1770
FAC-07742,PROV-0630,"14284,84",Finanzas,29/3/2025,SKU-1498
FAC-07744,PROV-0577,"1530,25",Finanzas,18/11/2025,SKU-9948
FAC-07752,PROV-0696,"6073,26",Finanzas,25/11/2025,SKU-9763
FAC-07753,PROV-0451,"6534,33",Finanzas,16/5/2025,SKU-9288
FAC-07754,PROV-0330,"9030,82",Finanzas,20/11/2025,SKU-8774
FAC-07763,PROV-0663,"903,88",Finanzas,26/9/2025,SKU-5516
FAC-07767,PROV-0702,"9406,98",Finanzas,9/10/2025,SKU-7940
FAC-07770,PROV-0728,5675,Finanzas,5/3/2025,SKU-9081
FAC-07771,PROV-0172,"12986,08",Finanzas,7/3/2025,SKU-8565
FAC-07773,PROV-0264,"6081,51",Finanzas,25/2/2025,SKU-6553
FAC-07792,PROV-0488,"10191,7",Finanzas,7/4/2025,SKU-7025
FAC-07794,PROV-0227,"11390,11",Finanzas,7/11/2025,SKU-6058
FAC-07806,PROV-0026,"9994,3",Finanzas,19/2/2025,SKU-1277
FAC-07824,PROV-0156,"275,18",Finanzas,1/5/2025,SKU-8826
FAC-07837,PROV-0906,"2015,48",Finanzas,2/7/2025,SKU-7731
FAC-07838,PROV-0545,"1673,28",Finanzas,1/11/2025,SKU-5671
FAC-07873,PROV-0316,"10830,54",Finanzas,16/1/2025,SKU-6778
FAC-07891,PROV-0928,"12141,3",Finanzas,16/9/2025,SKU-5709
FAC-07894,PROV-0744,"710,67",Finanzas,2/6/2025,SKU-8398
FAC-07906,PROV-0747,"14141,46",Finanzas,25/2/2025,SKU-3262
FAC-07915,PROV-0191,"3614,54",Finanzas,7/4/2025,SKU-1219
FAC-07917,PROV-0334,"5140,99",Finanzas,22/7/2025,SKU-2790
FAC-07918,PROV-0963,"4871,67",Finanzas,28/1/2025,SKU-4036
FAC-07929,PROV-0093,"6210,7",Finanzas,11/5/2025,SKU-3065
FAC-07930,PROV-0495,"13163,24",Finanzas,6/9/2025,SKU-9483
FAC-07932,PROV-0978,"7554,42",Finanzas,1/10/2025,SKU-3981
FAC-07938,PROV-0870,"9847,73",Finanzas,9/1/2025,SKU-2439
FAC-07945,PROV-0355,"6763,98",Finanzas,25/11/2025,SKU-6687
FAC-07946,PROV-0222,"9208,54",Finanzas,19/7/2025,SKU-1732
FAC-07951,PROV-0559,"9878,12",Finanzas,3/2/2025,SKU-9646
FAC-07954,PROV-0839,"5744,26",Finanzas,28/10/2025,SKU-4407
FAC-07966,PROV-0152,"4896,8",Finanzas,9/3/2025,SKU-3213
FAC-07986,PROV-0934,"4233,52",Finanzas,2/7/2025,SKU-9373
FAC-08009,PROV-0629,"6221,91",Finanzas,24/4/2025,SKU-3196
FAC-08010,PROV-0121,"4870,37",Finanzas,25/12/2025,SKU-5128
FAC-08020,PROV-0594,"12937,75",Finanzas,1/2/2025,SKU-9904
FAC-08021,PROV-0092,"13252,84",Finanzas,18/11/2025,SKU-9614
FAC-08023,PROV-0139,"13169,47",Finanzas,16/10/2025,SKU-4789
FAC-08026,PROV-0499,"2035,49",Finanzas,17/9/2025,SKU-5660
FAC-08027,PROV-0460,"1640,1",Finanzas,16/8/2025,SKU-7032
FAC-08029,PROV-0376,"2469,36",Finanzas,26/10/2025,SKU-1023
FAC-08046,PROV-0528,"9181,7",Finanzas,30/1/2025,SKU-4705
FAC-08048,PROV-0026,"13729,74",Finanzas,16/1/2025,SKU-6164
FAC-08052,PROV-0508,"886,17",Finanzas,8/3/2025,SKU-8105
FAC-08053,PROV-0094,"490,92",Finanzas,26/7/2025,SKU-4794
FAC-08076,PROV-0635,"9706,05",Finanzas,23/3/2025,SKU-5758
FAC-08091,PROV-0221,"13340,59",Finanzas,13/4/2025,SKU-4445
FAC-08099,PROV-0701,"8911,76",Finanzas,13/3/2025,SKU-9850
FAC-08103,PROV-0325,"3042,33",Finanzas,17/6/2025,SKU-9115
FAC-08115,PROV-0289,"9357,36",Finanzas,11/3/2025,SKU-6576
FAC-08119,PROV-0100,"1068,42",Finanzas,16/4/2025,SKU-4344
FAC-08120,PROV-0772,"4645,46",Finanzas,16/5/2025,SKU-6026
FAC-08129,PROV-0643,"4810,28",Finanzas,25/4/2025,SKU-3279
FAC-08132,PROV-0653,"5856,31",Finanzas,18/1/2025,SKU-1959
FAC-08133,PROV-0700,"8082,01",Finanzas,25/12/2025,SKU-3391
FAC-08139,PROV-0694,"12721,32",Finanzas,9/5/2025,SKU-4146
FAC-08157,PROV-0931,"14174,69",Finanzas,8/1/2025,SKU-1928
FAC-08162,PROV-0931,"5206,34",Finanzas,20/10/2025,SKU-4618
FAC-08163,PROV-0311,"6717,67",Finanzas,9/10/2025,SKU-6977
FAC-08165,PROV-0582,"2223,23",Finanzas,4/8/2025,SKU-8436
FAC-08171,PROV-0342,"3456,54",Finanzas,12/9/2025,SKU-7472
FAC-08173,PROV-0243,"7300,01",Finanzas,21/1/2025,SKU-1635
FAC-08177,PROV-0497,"8434,88",Finanzas,5/5/2025,SKU-7025
FAC-08182,PROV-0924,"5091,64",Finanzas,20/9/2025,SKU-9153
FAC-08186,PROV-0946,"1631,48",Finanzas,25/4/2025,SKU-7583
FAC-08188,PROV-0838,"12195,11",Finanzas,4/9/2025,SKU-3921
FAC-08202,PROV-0432,"4990,69",Finanzas,26/12/2025,SKU-8767
FAC-08206,PROV-0200,"14394,95",Finanzas,16/2/2025,SKU-3878
FAC-08211,PROV-0187,"13387,92",Finanzas,19/1/2025,SKU-6175
FAC-08214,PROV-0641,"2239,44",Finanzas,12/9/2025,SKU-1919
FAC-08215,PROV-0471,"5463,87",Finanzas,22/1/2025,SKU-9082
FAC-08222,PROV-0337,"14144,56",Finanzas,3/2/2025,SKU-6864
FAC-08230,PROV-0423,"3075,07",Finanzas,4/5/2025,SKU-6897
FAC-08243,PROV-0926,"5752,38",Finanzas,13/4/2025,SKU-2853
FAC-08247,PROV-0086,"567,38",Finanzas,16/1/2025,SKU-6281
FAC-08250,PROV-0482,"4543,21",Finanzas,11/11/2025,SKU-2958
FAC-08255,PROV-0154,"7856,35",Finanzas,27/10/2025,SKU-6473
FAC-08280,PROV-0125,"4337,06",Finanzas,19/3/2025,SKU-6676
FAC-08290,PROV-0202,"8925,97",Finanzas,4/5/2025,SKU-6710
FAC-08294,PROV-0969,"13420,22",Finanzas,8/11/2025,SKU-2308
FAC-08300,PROV-0219,"11039,87",Finanzas,8/9/2025,SKU-7796
FAC-08301,PROV-0944,"6269,34",Finanzas,19/6/2025,SKU-6349
FAC-08305,PROV-0845,"5272,13",Finanzas,24/2/2025,SKU-1244
FAC-08313,PROV-0946,"7766,58",Finanzas,22/9/2025,SKU-8740
FAC-08321,PROV-0427,"4968,34",Finanzas,20/5/2025,SKU-9199
FAC-08330,PROV-0090,"912,69",Finanzas,9/10/2025,SKU-7670
FAC-08339,PROV-0072,"1282,27",Finanzas,11/5/2025,SKU-5538
FAC-08346,PROV-0808,"14459,96",Finanzas,12/6/2025,SKU-4859
FAC-08350,PROV-0658,"11312,22",Finanzas,18/6/2025,SKU-9053
FAC-08352,PROV-0048,"6795,67",Finanzas,19/12/2025,SKU-9255
FAC-08359,PROV-0122,"2480,94",Finanzas,8/1/2025,SKU-7748
FAC-08360,PROV-0419,"14761,1",Finanzas,31/12/2025,SKU-7190
FAC-08367,PROV-0703,"10019,55",Finanzas,30/1/2025,SKU-1525
FAC-08372,PROV-0313,"9645,8",Finanzas,22/2/2025,SKU-5976
FAC-08395,PROV-0741,"14571,81",Finanzas,27/11/2025,SKU-7785
FAC-08413,PROV-0390,"6701,44",Finanzas,5/2/2025,SKU-2284
FAC-08415,PROV-0553,"13029,46",Finanzas,8/11/2025,SKU-9871
FAC-08420,PROV-0153,"10353,66",Finanzas,8/9/2025,SKU-7890
FAC-08423,PROV-0329,"2446,71",Finanzas,9/12/2025,SKU-7149
FAC-08431,PROV-0721,"12406,51",Finanzas,28/4/2025,SKU-7337
FAC-08452,PROV-0333,"7504,02",Finanzas,23/8/2025,SKU-6522
FAC-08453,PROV-0507,"4783,97",Finanzas,30/11/2025,SKU-4875
FAC-08454,PROV-0843,"832,91",Finanzas,17/11/2025,SKU-8455
FAC-08455,PROV-0574,"7205,52",Finanzas,31/7/2025,SKU-7067
FAC-08456,PROV-0122,"14121,92",Finanzas,15/12/2025,SKU-2610
FAC-08457,PROV-0022,"3843,75",Finanzas,24/2/2025,SKU-9910
FAC-08461,PROV-0652,"11271,9",Finanzas,13/8/2025,SKU-3427
FAC-08462,PROV-0100,"6265,06",Finanzas,6/8/2025,SKU-2425
FAC-08471,PROV-0195,"6427,6",Finanzas,14/9/2025,SKU-3485
FAC-08493,PROV-0573,"2629,72",Finanzas,27/3/2025,SKU-8720
FAC-08497,PROV-0400,"788,79",Finanzas,16/2/2025,SKU-2221
FAC-08499,PROV-0315,"13351,42",Finanzas,1/7/2025,SKU-1992
FAC-08504,PROV-0844,"14578,27",Finanzas,15/4/2025,SKU-8555
FAC-08506,PROV-0285,"14267,05",Finanzas,12/7/2025,SKU-5577
FAC-08511,PROV-0248,"2507,95",Finanzas,19/10/2025,SKU-8876
FAC-08525,PROV-0377,"10482,67",Finanzas,20/7/2025,SKU-5499
FAC-08531,PROV-0799,"4470,2",Finanzas,23/8/2025,SKU-6885
FAC-08533,PROV-0078,"3058,99",Finanzas,4/7/2025,SKU-5702
FAC-08534,PROV-0200,"2375,59",Finanzas,20/4/2025,SKU-3636
FAC-08535,PROV-0832,"8753,27",Finanzas,9/7/2025,SKU-2896
FAC-08541,PROV-0614,"8109,79",Finanzas,5/11/2025,SKU-4346
FAC-08546,PROV-0149,"4490,36",Finanzas,30/3/2025,SKU-1860
FAC-08552,PROV-0050,"11588,13",Finanzas,30/3/2025,SKU-8739
FAC-08567,PROV-0552,"6953,44",Finanzas,29/8/2025,SKU-9457
FAC-08572,PROV-0619,"8534,63",Finanzas,16/3/2025,SKU-4714
FAC-08576,PROV-0589,"6054,01",Finanzas,17/12/2025,SKU-5260
FAC-08583,PROV-0334,"4207,77",Finanzas,15/5/2025,SKU-8058
FAC-08598,PROV-0468,"4943,82",Finanzas,28/6/2025,SKU-1313
FAC-08604,PROV-0167,"4137,79",Finanzas,20/7/2025,SKU-5778
FAC-08610,PROV-0250,"3045,79",Finanzas,5/10/2025,SKU-4178
FAC-08613,PROV-0503,"3772,4",Finanzas,24/3/2025,SKU-6652
FAC-08619,PROV-0516,"9283,05",Finanzas,11/5/2025,SKU-5062
FAC-08624,PROV-0294,"6931,16",Finanzas,13/12/2025,SKU-1738
FAC-08625,PROV-0810,"7255,43",Finanzas,23/5/2025,SKU-4394
FAC-08639,PROV-0523,"13319,13",Finanzas,1/8/2025,SKU-4008
FAC-08643,PROV-0346,"1487,81",Finanzas,24/10/2025,SKU-1510
FAC-08646,PROV-0030,"12687,77",Finanzas,10/8/2025,SKU-8055
FAC-08648,PROV-0087,"3835,28",Finanzas,19/10/2025,SKU-2056
FAC-08666,PROV-0681,"13398,25",Finanzas,10/4/2025,SKU-4184
FAC-08669,PROV-0482,"1644,75",Finanzas,17/9/2025,SKU-2811
FAC-08674,PROV-0152,"12851,92",Finanzas,27/5/2025,SKU-1014
FAC-08692,PROV-0647,"6515,4",Finanzas,22/9/2025,SKU-2876
FAC-08698,PROV-0753,"8053,4",Finanzas,21/10/2025,SKU-9792
FAC-08704,PROV-0645,"8393,18",Finanzas,15/6/2025,SKU-3855
FAC-08718,PROV-0461,"11154,54",Finanzas,18/10/2025,SKU-4904
FAC-08719,PROV-0924,"9167,47",Finanzas,8/3/2025,SKU-7921
FAC-08723,PROV-0964,"6099,12",Finanzas,29/8/2025,SKU-8378
FAC-08729,PROV-0798,"9905,38",Finanzas,25/3/2025,SKU-4795
FAC-08732,PROV-0106,"5329,41",Finanzas,20/1/2025,SKU-6387
FAC-08734,PROV-0067,"4213,74",Finanzas,19/1/2025,SKU-7732
FAC-08736,PROV-0500,"9669,86",Finanzas,29/3/2025,SKU-6975
FAC-08740,PROV-0837,"1057,37",Finanzas,6/10/2025,SKU-7680
FAC-08743,PROV-0716,"10068,77",Finanzas,6/9/2025,SKU-9680
FAC-08754,PROV-0903,"8542,23",Finanzas,13/1/2025,SKU-6869
FAC-08760,PROV-0210,"8175,13",Finanzas,17/1/2025,SKU-1408
FAC-08763,PROV-0550,"1671,2",Finanzas,22/3/2025,SKU-3694
FAC-08771,PROV-0988,"11796,83",Finanzas,27/8/2025,SKU-4841
FAC-08780,PROV-0361,"9942,19",Finanzas,27/7/2025,SKU-4556
FAC-08800,PROV-0014,"14857,83",Finanzas,12/12/2025,SKU-6207
FAC-08805,PROV-0415,"14417,42",Finanzas,5/10/2025,SKU-9114
FAC-08807,PROV-0439,"3004,64",Finanzas,9/10/2025,SKU-4729
FAC-08810,PROV-0805,"12853,23",Finanzas,7/2/2025,SKU-9478
FAC-08816,PROV-0290,"11034,68",Finanzas,21/7/2025,SKU-2680
FAC-08823,PROV-0054,"12250,86",Finanzas,16/5/2025,SKU-3239
FAC-08838,PROV-0172,"12942,82",Finanzas,3/7/2025,SKU-2087
FAC-08848,PROV-0480,"12341,82",Finanzas,2/7/2025,SKU-9235
FAC-08859,PROV-0777,"5395,77",Finanzas,18/12/2025,SKU-4500
FAC-08860,PROV-0927,"13044,92",Finanzas,21/11/2025,SKU-6258
FAC-08866,PROV-0457,"7688,3",Finanzas,8/11/2025,SKU-4892
FAC-08893,PROV-0009,"9701,16",Finanzas,22/6/2025,SKU-8382
FAC-08901,PROV-0501,"7329,41",Finanzas,11/7/2025,SKU-7579
FAC-08914,PROV-0280,"14362,35",Finanzas,23/2/2025,SKU-2982
FAC-08915,PROV-0178,"13660,39",Finanzas,25/7/2025,SKU-4735
FAC-08919,PROV-0798,"13017,74",Finanzas,12/1/2025,SKU-6584
FAC-08929,PROV-0966,"11411,1",Finanzas,29/12/2025,SKU-6936
FAC-08933,PROV-0905,"9754,05",Finanzas,28/11/2025,SKU-4228
FAC-08944,PROV-0502,"13952,63",Finanzas,23/2/2025,SKU-4865
FAC-08945,PROV-0860,"11840,23",Finanzas,9/6/2025,SKU-8673
FAC-08956,PROV-0830,"14667,58",Finanzas,5/2/2025,SKU-6668
FAC-08964,PROV-0659,"881,39",Finanzas,30/12/2025,SKU-3434
FAC-08972,PROV-0325,"8758,87",Finanzas,7/9/2025,SKU-8548
FAC-08975,PROV-0591,"13405,82",Finanzas,20/11/2025,SKU-4917
FAC-08976,PROV-0846,"3511,99",Finanzas,12/6/2025,SKU-5025
FAC-08986,PROV-0369,"2233,09",Finanzas,25/9/2025,SKU-7022
FAC-08990,PROV-0728,"5526,3",Finanzas,9/10/2025,SKU-2134
FAC-08999,PROV-0787,"13136,41",Finanzas,25/3/2025,SKU-3683
FAC-09011,PROV-0065,"2509,35",Finanzas,25/7/2025,SKU-8669
FAC-09015,PROV-0789,"12967,72",Finanzas,17/7/2025,SKU-9725
FAC-09020,PROV-0885,"14938,19",Finanzas,27/6/2025,SKU-8399
FAC-09035,PROV-0638,"689,62",Finanzas,30/1/2025,SKU-1773
FAC-09038,PROV-0376,14981,Finanzas,17/2/2025,SKU-7127
FAC-09041,PROV-0079,"11036,36",Finanzas,13/3/2025,SKU-3469
FAC-09055,PROV-0545,"1008,44",Finanzas,28/2/2025,SKU-6691
FAC-09057,PROV-0597,"3243,7",Finanzas,9/12/2025,SKU-9644
FAC-09061,PROV-0057,"1311,28",Finanzas,13/11/2025,SKU-5693
FAC-09065,PROV-0702,"11999,69",Finanzas,9/12/2025,SKU-7299
